"name","year","quarter","count"
"Julia","2017","3","2304"
"Erlang","2017","3","2055"
"DM","2017","3","1929"
"F#","2017","3","1686"
"Makefile","2017","3","1617"
"Vala","2017","3","1436"
"Matlab","2017","3","1210"
"Pascal","2017","3","1090"
"Visual Basic","2017","3","1068"
"Dart","2017","3","988"
"Elm","2017","3","876"
"TeX","2017","3","868"
"PLpgSQL","2017","3","866"
"D","2017","3","841"
"QML","2017","3","747"
"SourcePawn","2017","3","686"
"Perl 6","2017","3","652"
"Roff","2017","3","640"
"CMake","2017","3","636"
"FreeMarker","2017","3","608"
"PureScript","2017","3","599"
"Fortran","2017","3","599"
"XSLT","2017","3","585"
"HCL","2017","3","555"
"Web Ontology Language","2017","3","525"
"Crystal","2017","3","456"
"Puppet","2017","3","454"
"Haxe","2017","3","425"
"PLSQL","2017","3","404"
"Common Lisp","2017","3","384"
"Apex","2017","3","377"
"Racket","2017","3","374"
"Red","2017","3","373"
"AutoHotkey","2017","3","367"
"Arduino","2017","3","355"
"UnrealScript","2017","3","351"
"Smalltalk","2017","3","347"
"Smarty","2017","3","338"
"Assembly","2017","3","337"
"Nix","2017","3","329"
"ColdFusion","2017","3","312"
"Rascal","2017","3","294"
"ABAP","2017","3","292"
"Scheme","2017","3","270"
"PostScript","2017","3","259"
"Cuda","2017","3","254"
"Logos","2017","3","238"
"BitBake","2017","3","237"
"Protocol Buffer","2017","3","237"
"Gherkin","2017","3","236"
"Nim","2017","3","234"
"SQF","2017","3","228"
"Batchfile","2017","3","219"
"ApacheConf","2017","3","206"
"GAP","2017","3","196"
"API Blueprint","2017","3","189"
"Eagle","2017","3","186"
"VHDL","2017","3","144"
"1C Enterprise","2017","3","143"
"Objective-C++","2017","3","139"
"LabVIEW","2017","3","132"
"Standard ML","2017","3","129"
"VimL","2017","3","129"
"Prolog","2017","3","122"
"Mathematica","2017","3","122"
"ActionScript","2017","3","120"
"Stata","2017","3","120"
"SaltStack","2017","3","112"
"Pure Data","2017","3","112"
"SQLPL","2017","3","105"
"JavaScript","2017","4","257836"
"Python","2017","4","147849"
"Java","2017","4","143794"
"PHP","2017","4","82034"
"C++","2017","4","80443"
"TypeScript","2017","4","61393"
"Go","2017","4","61354"
"C#","2017","4","56181"
"C","2017","4","44123"
"Ruby","2017","4","35351"
"HTML","2017","4","27530"
"Shell","2017","4","20561"
"CSS","2017","4","15132"
"Swift","2017","4","14329"
"Objective-C","2017","4","14254"
"Rust","2017","4","9722"
"Scala","2017","4","9699"
"Vue","2017","4","6884"
"CoffeeScript","2017","4","6627"
"Kotlin","2017","4","5463"
"Lua","2017","4","5370"
"Haskell","2017","4","4941"
"Perl","2017","4","3965"
"Jupyter Notebook","2017","4","3475"
"Groovy","2017","4","3228"
"Gnuplot","2017","4","3217"
"R","2017","4","3165"
"PowerShell","2017","4","3124"
"Clojure","2017","4","3102"
"OCaml","2017","4","2814"
"Emacs Lisp","2017","4","2663"
"DM","2017","4","2328"
"Vim script","2017","4","2256"
"Elixir","2017","4","2129"
"Erlang","2017","4","1832"
"Julia","2017","4","1820"
"Vala","2017","4","1348"
"Dart","2017","4","1291"
"Makefile","2017","4","1244"
"F#","2017","4","1165"
"Matlab","2017","4","1162"
"TeX","2017","4","1030"
"Roff","2017","4","943"
"Pascal","2017","4","846"
"Visual Basic","2017","4","818"
"PLpgSQL","2017","4","645"
"CMake","2017","4","634"
"QML","2017","4","611"
"Perl 6","2017","4","558"
"D","2017","4","555"
"Elm","2017","4","548"
"Crystal","2017","4","539"
"SourcePawn","2017","4","511"
"XSLT","2017","4","510"
"FreeMarker","2017","4","487"
"Haxe","2017","4","467"
"Fortran","2017","4","456"
"PLSQL","2017","4","443"
"Smarty","2017","4","440"
"Common Lisp","2017","4","408"
"Apex","2017","4","364"
"Nix","2017","4","337"
"Arduino","2017","4","334"
"HLSL","2017","4","310"
"ColdFusion","2017","4","309"
"Assembly","2017","4","303"
"PostScript","2017","4","302"
"HCL","2017","4","296"
"SQF","2017","4","252"
"AutoHotkey","2017","4","249"
"ABAP","2017","4","248"
"Nim","2017","4","236"
"Scheme","2017","4","234"
"PureScript","2017","4","210"
"Puppet","2017","4","204"
"Smalltalk","2017","4","204"
"Standard ML","2017","4","182"
"GAP","2017","4","181"
"UnrealScript","2017","4","180"
"Red","2017","4","180"
"Gherkin","2017","4","178"
"VHDL","2017","4","173"
"Prolog","2017","4","172"
"API Blueprint","2017","4","159"
"1C Enterprise","2017","4","158"
"Cuda","2017","4","158"
"Batchfile","2017","4","156"
"SQLPL","2017","4","150"
"Logos","2017","4","144"
"Web Ontology Language","2017","4","144"
"BitBake","2017","4","142"
"Racket","2017","4","140"
"SaltStack","2017","4","139"
"Game Maker Language","2017","4","137"
"ActionScript","2017","4","135"
"Objective-J","2017","4","134"
"Eagle","2017","4","128"
"Coq","2017","4","128"
"GLSL","2017","4","127"
"Protocol Buffer","2017","4","122"
"Objective-C++","2017","4","102"
"Forth","2017","4","101"
"JavaScript","2018","1","270278"
"Python","2018","1","155241"
"Java","2018","1","142798"
"PHP","2018","1","80450"
"C++","2018","1","79784"
"Go","2018","1","71216"
"TypeScript","2018","1","67835"
"C#","2018","1","59744"
"C","2018","1","42223"
"Ruby","2018","1","34952"
"HTML","2018","1","29088"
"Shell","2018","1","24404"
"Swift","2018","1","15472"
"CSS","2018","1","15183"
"Objective-C","2018","1","12025"
"Scala","2018","1","9767"
"Rust","2018","1","9325"
"Vue","2018","1","8140"
"Kotlin","2018","1","7462"
"Lua","2018","1","5561"
"Jupyter Notebook","2018","1","4579"
"CoffeeScript","2018","1","4544"
"R","2018","1","4176"
"Groovy","2018","1","3863"
"Haskell","2018","1","3801"
"Perl","2018","1","3570"
"PowerShell","2018","1","3237"
"Elixir","2018","1","2997"
"Emacs Lisp","2018","1","2978"
"Mathematica","2018","1","2920"
"Clojure","2018","1","2920"
"DM","2018","1","2495"
"Vim script","2018","1","2313"
"OCaml","2018","1","2242"
"Dart","2018","1","1836"
"Erlang","2018","1","1560"
"Makefile","2018","1","1337"
"Vala","2018","1","1331"
"Matlab","2018","1","1257"
"F#","2018","1","1105"
"QML","2018","1","1045"
"Pascal","2018","1","1045"
"Julia","2018","1","1029"
"TeX","2018","1","903"
"Perl 6","2018","1","846"
"PLpgSQL","2018","1","771"
"D","2018","1","699"
"Visual Basic","2018","1","683"
"Smarty","2018","1","678"
"Elm","2018","1","677"
"FreeMarker","2018","1","672"
"Roff","2018","1","668"
"CMake","2018","1","649"
"Nix","2018","1","608"
"Assembly","2018","1","602"
"XSLT","2018","1","554"
"Common Lisp","2018","1","499"
"Smalltalk","2018","1","470"
"Haxe","2018","1","447"
"PLSQL","2018","1","428"
"Crystal","2018","1","422"
"Apex","2018","1","402"
"Fortran","2018","1","393"
"ColdFusion","2018","1","386"
"SourcePawn","2018","1","369"
"Puppet","2018","1","344"
"HCL","2018","1","327"
"PureScript","2018","1","314"
"BitBake","2018","1","290"
"RobotFramework","2018","1","285"
"ABAP","2018","1","262"
"AutoHotkey","2018","1","252"
"ActionScript","2018","1","251"
"Gherkin","2018","1","248"
"Scheme","2018","1","230"
"Batchfile","2018","1","219"
"Uno","2018","1","208"
"Cuda","2018","1","208"
"UnrealScript","2018","1","207"
"Objective-C++","2018","1","206"
"SQF","2018","1","200"
"PostScript","2018","1","196"
"GAP","2018","1","173"
"Inno Setup","2018","1","158"
"Nim","2018","1","158"
"Standard ML","2018","1","158"
"API Blueprint","2018","1","147"
"Game Maker Language","2018","1","140"
"Tcl","2018","1","139"
"Arduino","2018","1","135"
"Awk","2018","1","132"
"Prolog","2018","1","131"
"GLSL","2018","1","130"
"Factor","2018","1","106"
"Objective-J","2018","1","101"
"JavaScript","2018","2","199337"
"Java","2018","2","126325"
"Python","2018","2","123682"
"C++","2018","2","70410"
"PHP","2018","2","60052"
"Go","2018","2","56214"
"TypeScript","2018","2","55716"
"C#","2018","2","46720"
"C","2018","2","32324"
"Ruby","2018","2","27206"
"HTML","2018","2","20836"
"Shell","2018","2","19029"
"Swift","2018","2","12355"
"Objective-C","2018","2","10332"
"CSS","2018","2","10209"
"Scala","2018","2","6720"
"Vue","2018","2","6506"
"Kotlin","2018","2","6143"
"Rust","2018","2","6065"
"Lua","2018","2","4312"
"CoffeeScript","2018","2","3603"
"R","2018","2","3603"
"Groovy","2018","2","3298"
"Jupyter Notebook","2018","2","3280"
"Perl","2018","2","2843"
"PowerShell","2018","2","2737"
"Clojure","2018","2","2650"
"WebAssembly","2018","2","2583"
"Haskell","2018","2","2438"
"Elixir","2018","2","2397"
"OCaml","2018","2","2320"
"Emacs Lisp","2018","2","2153"
"Vim script","2018","2","1920"
"Dart","2018","2","1845"
"Erlang","2018","2","1354"
"DM","2018","2","1266"
"Smarty","2018","2","1199"
"Perl 6","2018","2","1034"
"Matlab","2018","2","1025"
"Makefile","2018","2","969"
"Vala","2018","2","851"
"F#","2018","2","768"
"TeX","2018","2","716"
"Julia","2018","2","674"
"Pascal","2018","2","649"
"PLpgSQL","2018","2","624"
"XSLT","2018","2","570"
"Visual Basic","2018","2","532"
"Roff","2018","2","528"
"D","2018","2","456"
"Nix","2018","2","446"
"PostScript","2018","2","401"
"HCL","2018","2","394"
"Haxe","2018","2","389"
"FreeMarker","2018","2","379"
"Crystal","2018","2","364"
"Fortran","2018","2","359"
"Elm","2018","2","357"
"API Blueprint","2018","2","349"
"PLSQL","2018","2","344"
"CMake","2018","2","325"
"Smalltalk","2018","2","322"
"PureScript","2018","2","314"
"QML","2018","2","314"
"ABAP","2018","2","302"
"Apex","2018","2","268"
"SQF","2018","2","265"
"Common Lisp","2018","2","259"
"Nim","2018","2","258"
"ColdFusion","2018","2","250"
"AutoHotkey","2018","2","246"
"BitBake","2018","2","236"
"Scheme","2018","2","233"
"Assembly","2018","2","233"
"SourcePawn","2018","2","205"
"RobotFramework","2018","2","193"
"Game Maker Language","2018","2","153"
"Puppet","2018","2","148"
"GAP","2018","2","133"
"SQLPL","2018","2","127"
"Racket","2018","2","120"
"Cuda","2018","2","119"
"Prolog","2018","2","117"
"Batchfile","2018","2","114"
"Meson","2018","2","108"
"Coq","2018","2","100"
"JavaScript","2018","3","183340"
"Python","2018","3","118712"
"Java","2018","3","109459"
"C++","2018","3","72425"
"Go","2018","3","56514"
"PHP","2018","3","54814"
"TypeScript","2018","3","53544"
"C#","2018","3","42596"
"C","2018","3","31998"
"Ruby","2018","3","24785"
"HTML","2018","3","17814"
"Shell","2018","3","17194"
"Swift","2018","3","11016"
"CSS","2018","3","9984"
"Objective-C","2018","3","9203"
"Rust","2018","3","6664"
"Kotlin","2018","3","6420"
"Scala","2018","3","6213"
"Vue","2018","3","6033"
"Lua","2018","3","4704"
"Jupyter Notebook","2018","3","3707"
"CoffeeScript","2018","3","3482"
"R","2018","3","3102"
"Groovy","2018","3","3095"
"Perl","2018","3","2523"
"Clojure","2018","3","2454"
"Elixir","2018","3","2388"
"PowerShell","2018","3","2197"
"Haskell","2018","3","2194"
"Emacs Lisp","2018","3","2147"
"OCaml","2018","3","1846"
"Dart","2018","3","1827"
"Vim script","2018","3","1726"
"Erlang","2018","3","1332"
"Dockerfile","2018","3","1247"
"DM","2018","3","1188"
"Makefile","2018","3","1039"
"Matlab","2018","3","1027"
"Julia","2018","3","916"
"Perl 6","2018","3","845"
"Vala","2018","3","834"
"F#","2018","3","685"
"PLpgSQL","2018","3","661"
"TeX","2018","3","647"
"Visual Basic","2018","3","641"
"Roff","2018","3","461"
"XSLT","2018","3","424"
"Pascal","2018","3","417"
"ABAP","2018","3","410"
"D","2018","3","409"
"Elm","2018","3","408"
"Smalltalk","2018","3","404"
"FreeMarker","2018","3","392"
"PLSQL","2018","3","392"
"Haxe","2018","3","363"
"Fortran","2018","3","359"
"Common Lisp","2018","3","352"
"CMake","2018","3","339"
"Crystal","2018","3","303"
"ColdFusion","2018","3","302"
"Nim","2018","3","297"
"Smarty","2018","3","274"
"SourcePawn","2018","3","250"
"BitBake","2018","3","235"
"HCL","2018","3","232"
"Assembly","2018","3","232"
"Apex","2018","3","226"
"Batchfile","2018","3","218"
"PostScript","2018","3","210"
"PureScript","2018","3","204"
"QML","2018","3","200"
"Puppet","2018","3","192"
"RobotFramework","2018","3","189"
"AutoHotkey","2018","3","171"
"Nix","2018","3","170"
"ASP","2018","3","163"
"GAP","2018","3","141"
"Cuda","2018","3","135"
"Scheme","2018","3","130"
"SQLPL","2018","3","129"
"F*","2018","3","129"
"API Blueprint","2018","3","124"
"Tcl","2018","3","119"
"Racket","2018","3","110"
"1C Enterprise","2018","3","108"
"JavaScript","2018","4","162011"
"Python","2018","4","108105"
"Java","2018","4","86099"
"C++","2018","4","55240"
"Go","2018","4","51845"
"PHP","2018","4","50046"
"TypeScript","2018","4","49148"
"C#","2018","4","38705"
"C","2018","4","29388"
"Ruby","2018","4","20964"
"HTML","2018","4","19096"
"Shell","2018","4","14445"
"Swift","2018","4","10201"
"CSS","2018","4","8911"
"Objective-C","2018","4","7195"
"Kotlin","2018","4","5893"
"Scala","2018","4","4939"
"Vue","2018","4","4830"
"Rust","2018","4","4700"
"Lua","2018","4","3447"
"Jupyter Notebook","2018","4","3411"
"R","2018","4","2943"
"Groovy","2018","4","2666"
"Perl","2018","4","2585"
"Clojure","2018","4","2387"
"CoffeeScript","2018","4","2340"
"Haskell","2018","4","2264"
"Elixir","2018","4","2163"
"Emacs Lisp","2018","4","2150"
"PowerShell","2018","4","2021"
"OCaml","2018","4","1449"
"Vim script","2018","4","1388"
"Dart","2018","4","1194"
"Erlang","2018","4","1139"
"Dockerfile","2018","4","1112"
"DM","2018","4","1067"
"Vala","2018","4","996"
"Makefile","2018","4","948"
"Matlab","2018","4","844"
"Julia","2018","4","765"
"F#","2018","4","662"
"Perl 6","2018","4","632"
"TeX","2018","4","549"
"Visual Basic","2018","4","508"
"PLpgSQL","2018","4","483"
"Pascal","2018","4","400"
"Haxe","2018","4","392"
"Smalltalk","2018","4","390"
"CMake","2018","4","358"
"ColdFusion","2018","4","338"
"Fortran","2018","4","322"
"XSLT","2018","4","309"
"Roff","2018","4","303"
"PLSQL","2018","4","293"
"ABAP","2018","4","265"
"SourcePawn","2018","4","248"
"Elm","2018","4","244"
"Nix","2018","4","238"
"Nim","2018","4","237"
"D","2018","4","231"
"FreeMarker","2018","4","231"
"Verilog","2018","4","230"
"Apex","2018","4","229"
"Batchfile","2018","4","212"
"Common Lisp","2018","4","204"
"Crystal","2018","4","195"
"AutoHotkey","2018","4","184"
"QML","2018","4","181"
"BitBake","2018","4","160"
"PureScript","2018","4","141"
"UnrealScript","2018","4","139"
"Scheme","2018","4","128"
"Assembly","2018","4","120"
"ASP","2018","4","116"
"PostScript","2018","4","116"
"RobotFramework","2018","4","114"
"HCL","2018","4","113"
"SQF","2018","4","112"
"Puppet","2018","4","105"
"Cuda","2018","4","105"
"Smarty","2018","4","103"
"1C Enterprise","2018","4","100"
"JavaScript","2019","1","165850"
"Python","2019","1","121095"
"Java","2019","1","86166"
"C++","2019","1","58872"
"Go","2019","1","58637"
"PHP","2019","1","53728"
"TypeScript","2019","1","50739"
"C#","2019","1","42109"
"C","2019","1","31849"
"Ruby","2019","1","24013"
"HTML","2019","1","15331"
"Shell","2019","1","15195"
"CSS","2019","1","8886"
"Swift","2019","1","8190"
"Objective-C","2019","1","7355"
"Kotlin","2019","1","7355"
"Scala","2019","1","5412"
"Rust","2019","1","5013"
"Vue","2019","1","4926"
"Lua","2019","1","4815"
"Jupyter Notebook","2019","1","3721"
"R","2019","1","3238"
"Groovy","2019","1","2838"
"Perl","2019","1","2686"
"Elixir","2019","1","2303"
"Emacs Lisp","2019","1","2163"
"PowerShell","2019","1","2122"
"Dart","2019","1","2105"
"CoffeeScript","2019","1","2062"
"Clojure","2019","1","2032"
"Haskell","2019","1","2020"
"OCaml","2019","1","1896"
"Smalltalk","2019","1","1525"
"Vim script","2019","1","1473"
"Dockerfile","2019","1","1250"
"Julia","2019","1","909"
"Makefile","2019","1","898"
"Jsonnet","2019","1","860"
"Erlang","2019","1","797"
"MATLAB","2019","1","779"
"DM","2019","1","762"
"Vala","2019","1","725"
"F#","2019","1","693"
"TeX","2019","1","660"
"PLpgSQL","2019","1","642"
"Perl 6","2019","1","629"
"Visual Basic","2019","1","576"
"Roff","2019","1","517"
"Pascal","2019","1","510"
"PLSQL","2019","1","458"
"WebAssembly","2019","1","443"
"Haxe","2019","1","423"
"Fortran","2019","1","404"
"ColdFusion","2019","1","382"
"RobotFramework","2019","1","370"
"SourcePawn","2019","1","366"
"FreeMarker","2019","1","353"
"CMake","2019","1","341"
"ABAP","2019","1","340"
"XSLT","2019","1","330"
"QML","2019","1","292"
"Common Lisp","2019","1","288"
"AutoHotkey","2019","1","275"
"Nix","2019","1","245"
"Assembly","2019","1","226"
"D","2019","1","225"
"Apex","2019","1","220"
"Nim","2019","1","185"
"ASP","2019","1","182"
"Elm","2019","1","176"
"BitBake","2019","1","169"
"Matlab","2019","1","168"
"Cuda","2019","1","162"
"Crystal","2019","1","160"
"Puppet","2019","1","160"
"HCL","2019","1","157"
"Scheme","2019","1","151"
"PostScript","2019","1","148"
"UnrealScript","2019","1","147"
"Coq","2019","1","136"
"PureScript","2019","1","111"
"JavaScript","2019","2","109165"
"Python","2019","2","77685"
"Java","2019","2","58657"
"C++","2019","2","40575"
"Go","2019","2","38408"
"PHP","2019","2","35690"
"TypeScript","2019","2","30189"
"C#","2019","2","27559"
"C","2019","2","20797"
"Ruby","2019","2","13865"
"Shell","2019","2","10370"
"HTML","2019","2","9421"
"Swift","2019","2","6987"
"CSS","2019","2","5322"
"Objective-C","2019","2","5066"
"Kotlin","2019","2","4837"
"Vue","2019","2","3757"
"Scala","2019","2","3668"
"Rust","2019","2","3515"
"Lua","2019","2","2871"
"Jupyter Notebook","2019","2","2489"
"Perl","2019","2","2411"
"R","2019","2","2324"
"Groovy","2019","2","1988"
"Elixir","2019","2","1697"
"Emacs Lisp","2019","2","1426"
"OCaml","2019","2","1324"
"Haskell","2019","2","1311"
"PowerShell","2019","2","1307"
"Dart","2019","2","1270"
"CoffeeScript","2019","2","1188"
"Vim script","2019","2","1131"
"Jsonnet","2019","2","1130"
"Clojure","2019","2","1067"
"Dockerfile","2019","2","757"
"Smalltalk","2019","2","754"
"Erlang","2019","2","672"
"DM","2019","2","592"
"PLpgSQL","2019","2","521"
"F#","2019","2","521"
"Makefile","2019","2","475"
"Perl 6","2019","2","469"
"MATLAB","2019","2","455"
"Vala","2019","2","455"
"TeX","2019","2","432"
"Julia","2019","2","403"
"Fortran","2019","2","340"
"CMake","2019","2","299"
"Haxe","2019","2","276"
"WebAssembly","2019","2","270"
"Pascal","2019","2","266"
"PLSQL","2019","2","256"
"Visual Basic","2019","2","229"
"ColdFusion","2019","2","210"
"SourcePawn","2019","2","202"
"Assembly","2019","2","193"
"Common Lisp","2019","2","191"
"RobotFramework","2019","2","183"
"Roff","2019","2","165"
"XSLT","2019","2","160"
"ABAP","2019","2","147"
"Matlab","2019","2","145"
"Rich Text Format","2019","2","144"
"Elm","2019","2","139"
"PostScript","2019","2","132"
"D","2019","2","129"
"QML","2019","2","122"
"Apex","2019","2","122"
"UnrealScript","2019","2","118"
"Nix","2019","2","110"
"Crystal","2019","2","106"
"Puppet","2019","2","105"
"Tcl","2019","2","104"
"Cuda","2019","2","104"
"PureScript","2019","2","103"
"JavaScript","2019","3","137404"
"Python","2019","3","105566"
"Java","2019","3","86272"
"Go","2019","3","62121"
"C++","2019","3","58984"
"PHP","2019","3","44585"
"TypeScript","2019","3","44531"
"C#","2019","3","41466"
"C","2019","3","30229"
"Ruby","2019","3","18649"
"HTML","2019","3","14567"
"Shell","2019","3","12566"
"Dart","2019","3","11719"
"Swift","2019","3","7717"
"Objective-C","2019","3","7506"
"CSS","2019","3","7166"
"Kotlin","2019","3","6825"
"Rust","2019","3","5271"
"Scala","2019","3","5193"
"Vue","2019","3","4703"
"Lua","2019","3","4171"
"Jupyter Notebook","2019","3","3198"
"Groovy","2019","3","2864"
"R","2019","3","2840"
"Perl","2019","3","2768"
"Emacs Lisp","2019","3","2124"
"Haskell","2019","3","1746"
"DM","2019","3","1703"
"PowerShell","2019","3","1641"
"OCaml","2019","3","1606"
"Jsonnet","2019","3","1449"
"Elixir","2019","3","1440"
"CoffeeScript","2019","3","1370"
"TSQL","2019","3","1353"
"Clojure","2019","3","1341"
"Vim script","2019","3","1187"
"Julia","2019","3","1042"
"Dockerfile","2019","3","993"
"Erlang","2019","3","982"
"Makefile","2019","3","876"
"Vala","2019","3","658"
"Smalltalk","2019","3","658"
"F#","2019","3","623"
"TeX","2019","3","576"
"MATLAB","2019","3","528"
"Perl 6","2019","3","470"
"Fortran","2019","3","436"
"PLpgSQL","2019","3","378"
"Roff","2019","3","369"
"Pascal","2019","3","369"
"ActionScript","2019","3","365"
"CMake","2019","3","360"
"ColdFusion","2019","3","330"
"Visual Basic","2019","3","324"
"Haxe","2019","3","283"
"RobotFramework","2019","3","281"
"QML","2019","3","250"
"XSLT","2019","3","245"
"xBase","2019","3","231"
"PLSQL","2019","3","221"
"Common Lisp","2019","3","215"
"Rich Text Format","2019","3","206"
"PostScript","2019","3","197"
"ABAP","2019","3","187"
"Apex","2019","3","187"
"Nim","2019","3","186"
"Assembly","2019","3","170"
"D","2019","3","167"
"Scheme","2019","3","160"
"BitBake","2019","3","158"
"Crystal","2019","3","152"
"PureScript","2019","3","145"
"Cuda","2019","3","137"
"Coq","2019","3","131"
"Elm","2019","3","122"
"Nix","2019","3","122"
"SourcePawn","2019","3","119"
"HCL","2019","3","107"
"AutoHotkey","2019","3","107"
"Batchfile","2019","3","102"
"JavaScript","2019","4","129377"
"Python","2019","4","103381"
"Java","2019","4","82900"
"Go","2019","4","57898"
"C++","2019","4","57328"
"PHP","2019","4","44218"
"C#","2019","4","42016"
"TypeScript","2019","4","40343"
"C","2019","4","29962"
"Ruby","2019","4","17846"
"Dart","2019","4","16520"
"Shell","2019","4","12457"
"HTML","2019","4","11432"
"Swift","2019","4","7394"
"Objective-C","2019","4","6807"
"Rust","2019","4","6356"
"Kotlin","2019","4","6227"
"CSS","2019","4","5510"
"Scala","2019","4","4259"
"Vue","2019","4","3520"
"Jupyter Notebook","2019","4","3255"
"Lua","2019","4","2965"
"Perl","2019","4","2887"
"Groovy","2019","4","2698"
"R","2019","4","2509"
"Emacs Lisp","2019","4","2323"
"Haskell","2019","4","1710"
"PowerShell","2019","4","1595"
"DM","2019","4","1542"
"Clojure","2019","4","1394"
"OCaml","2019","4","1381"
"TSQL","2019","4","1297"
"Jsonnet","2019","4","1207"
"Vim script","2019","4","1205"
"Elixir","2019","4","1118"
"CoffeeScript","2019","4","1110"
"Dockerfile","2019","4","1001"
"Julia","2019","4","924"
"Makefile","2019","4","813"
"Erlang","2019","4","773"
"Vala","2019","4","591"
"F#","2019","4","576"
"TeX","2019","4","543"
"MATLAB","2019","4","520"
"PLpgSQL","2019","4","482"
"Smalltalk","2019","4","445"
"Pascal","2019","4","391"
"CMake","2019","4","330"
"XSLT","2019","4","326"
"Perl 6","2019","4","323"
"ColdFusion","2019","4","320"
"Fortran","2019","4","312"
"Haxe","2019","4","298"
"Common Lisp","2019","4","231"
"ABAP","2019","4","228"
"AutoHotkey","2019","4","212"
"Visual Basic","2019","4","205"
"BitBake","2019","4","202"
"Apex","2019","4","199"
"Nim","2019","4","194"
"D","2019","4","193"
"Crystal","2019","4","185"
"QML","2019","4","178"
"HCL","2019","4","178"
"PLSQL","2019","4","172"
"xBase","2019","4","171"
"Assembly","2019","4","163"
"SourcePawn","2019","4","152"
"GLSL","2019","4","148"
"Nix","2019","4","141"
"Roff","2019","4","141"
"Batchfile","2019","4","126"
"Scheme","2019","4","116"
"Elm","2019","4","110"
"SystemVerilog","2019","4","102"
"Visual Basic .NET","2019","4","100"
"JavaScript","2020","1","121129"
"Python","2020","1","102335"
"Java","2020","1","79791"
"Go","2020","1","58739"
"C++","2020","1","57875"
"PHP","2020","1","46006"
"TypeScript","2020","1","45883"
"C#","2020","1","39434"
"C","2020","1","31790"
"Ruby","2020","1","17525"
"Dart","2020","1","15087"
"Shell","2020","1","12232"
"HTML","2020","1","11348"
"Kotlin","2020","1","7119"
"Swift","2020","1","6664"
"Rust","2020","1","5580"
"CSS","2020","1","5508"
"Objective-C","2020","1","5371"
"Scala","2020","1","5270"
"Lua","2020","1","3958"
"Jupyter Notebook","2020","1","3951"
"Perl","2020","1","2883"
"Vue","2020","1","2710"
"Groovy","2020","1","2682"
"Emacs Lisp","2020","1","2640"
"R","2020","1","2560"
"Haskell","2020","1","1728"
"Elixir","2020","1","1646"
"Dockerfile","2020","1","1533"
